0,1,2,3,4,5,6,7
0.012447215,0.22823061,0.0041897795,0.87986505,0.042600412,0.34073988,0.047810014,0.16207196
0.06932198,0.013597151,0.28790858,0.0048017185,0.029134797,0.008343066,0.016924543,0.25003582
0.015327735,0.013963633,0.021556199,0.0851702,0.007916686,0.006101861,0.021084068,0.0242384
0.056639694,0.6297619,0.047090605,0.02253908,0.015708921,0.00942485,0.013028961,0.08869765
0.032596134,0.0055097076,0.017533395,0.5809156,0.9057074,0.76123655,0.34621316,0.9560367
0.38202196,0.16260341,0.22354366,0.0028865149,0.0047605396,0.002912667,0.023002727,0.0072078253
0.9836007,0.9933791,0.9782171,0.31895363,0.82473135,0.33117697,0.974404,0.7977206
0.028886026,0.4813157,0.9051208,0.17036073,0.0059811915,0.6975473,0.4813234,0.03429415
0.16975503,0.77352816,0.9224263,0.1897388,0.21759777,0.97206813,0.57721424,0.33485126
0.0144264605,0.10918098,0.009658606,0.27399215,0.030513328,0.025309587,0.6339785,0.06992681
0.010825712,0.3593316,0.15147334,0.021856394,0.0006196978,0.553602,0.01198972,0.008806271
0.018280437,0.028481843,0.07662882,0.004617214,0.002678651,0.005769826,0.06358465,0.004053616
0.005066381,0.0040520146,0.002134437,0.006432075,0.010323109,0.022206772,0.027415687,0.0067276717
0.0018389882,0.0022426504,0.0010612346,0.005992534,0.004329742,0.009804945,0.0027062201,0.011919116
0.0099333,0.031564027,0.07012995,0.74509096,0.9005074,0.035708964,0.020074036,0.9621944
0.15870805,0.3253054,0.54468423,0.0046947524,0.030728662,0.012965925,0.65558547,0.08176593
0.73776084,0.1285113,0.54712564,0.20611483,0.2890381,0.92954016,0.8015692,0.0015251916
0.82889706,0.5615886,0.75867367,0.77177995,0.9641083,0.6909733,0.7339637,0.6822055
0.0152502395,0.29368213,0.011268665,0.0040010456,0.005410486,0.007901548,0.11668004,0.023416236
0.0675848,0.48380947,0.012399839,0.39904207,0.01787492,0.1664812,0.06671731,0.020039832
0.18537652,0.0014513037,0.0013099948,0.008905662,0.001143014,0.30915055,0.007830657,0.0033896558
0.25539187,0.1745053,0.034150172,0.07988521,0.08264045,0.011291353,0.018152315,0.06197731
0.023003912,0.4090216,0.14708143,0.39575747,0.015973514,0.028979711,0.18239875,0.72368264
0.95120066,0.93436515,0.98591816,0.27961424,0.9292741,0.69163346,0.9816164,0.25252742
0.012627107,0.028755452,0.017438505,0.0009969923,0.06106792,0.6098099,0.41294405,0.0070613576
0.02905175,0.11727827,0.039123118,0.210059,0.040799506,0.3070343,0.32654908,0.6091015
0.06760118,0.20637217,0.038396448,0.9796453,0.9950911,0.9948009,0.08300555,0.99298686
0.94273627,0.7231886,0.9338089,0.93013805,0.022140985,0.078323126,0.7020518,0.62357205
0.015501654,0.025844047,0.0026566528,0.001192823,0.0023468428,0.0013751987,0.101095356,0.0026954366
0.027948802,0.15119407,0.008990832,0.06124704,0.09191544,0.33962125,0.006939134,0.39913452
0.036897924,0.9021679,0.011026864,0.21064676,0.3357313,0.00896968,0.010751171,0.27490032
0.06528062,0.28969806,0.013204268,0.03430828,0.0037099256,0.14191316,0.026696982,0.016706623
0.0033857566,0.0034323575,0.0022441691,0.010664181,0.003976651,0.14086232,0.0075573125,0.0076175933
0.0136777265,0.01365055,0.0064415075,0.016665649,0.0011413492,0.01163278,0.01532593,0.017181434
0.22291313,0.75594103,0.07681972,0.1377049,0.009831578,0.024983857,0.10746352,0.52328676
0.03427568,0.6059526,0.0120424675,0.41311735,0.0083605135,0.0021716396,0.042954434,0.016589832
0.9958146,0.80913866,0.90989643,0.9858241,0.9598052,0.1081994,0.5256195,0.9062648
0.0468211,0.85235304,0.02504184,0.21875033,0.73569256,0.7344375,0.20657884,0.8257924
0.053776857,0.08507807,0.1595918,0.79048777,0.0009132675,0.83523124,0.076214485,0.030606672
0.06769337,0.074550234,0.0074722623,0.004837052,0.0020093445,0.008528252,0.055941418,0.0036128021
0.025893405,0.05576868,0.0890383,0.33214083,0.1646997,0.111704886,0.044627186,0.2938412
0.325968,0.84996295,0.7710078,0.06493169,0.00611423,0.023848314,0.05991465,0.20608477
0.08580259,0.53081375,0.023541953,0.0019439436,0.06649715,0.0020889512,0.0142535195,0.0024772908
0.04494164,0.037747234,0.015691265,0.35021412,0.33368766,0.9655248,0.042475622,0.47843537
0.888012,0.9213278,0.93759763,0.6500139,0.4626969,0.040718555,0.9620613,0.79285836
0.53551376,0.53501236,0.29036972,0.3298815,0.0048301895,0.09907516,0.81979275,0.69212854
0.01660786,0.009611717,0.022895252,0.32901108,0.004665902,0.3651299,0.026040083,0.010366473
0.59917784,0.982499,0.91960377,0.12807824,0.0378653,0.17785259,0.9489634,0.015471555
0.21774375,0.022556338,0.07395606,0.20859629,0.35838166,0.011416654,0.3288496,0.88566726
0.24575324,0.16471197,0.6353202,0.16972958,0.37483528,0.0015377671,0.00894024,0.368483
0.95700794,0.9419819,0.030569304,0.92539686,0.72694826,0.4529956,0.7673479,0.40459114
0.0150759835,0.038850933,0.01673137,0.012624474,0.05622598,0.04674413,0.0031346793,0.023780633
0.4991758,0.41413167,0.7853902,0.050461814,0.34847388,0.06040843,0.122875586,0.2739998
0.9448219,0.85387915,0.032453038,0.79626054,0.36550462,0.87359583,0.9864892,0.11269795
0.7826548,0.8233492,0.74708235,0.91934294,0.9515195,0.8587245,0.77315927,0.91332024
0.024133341,0.019280685,0.036588665,0.8467432,0.044872463,0.23031792,0.04514102,0.5832653
0.099873185,0.012391444,0.12810068,0.38926178,0.007169204,0.17036867,0.13927224,0.0554451
0.15769552,0.79929674,0.07662584,0.18464847,0.1334012,0.0870727,0.026527459,0.06772059
0.015188243,0.96572244,0.0535835,0.023732094,0.03884222,0.8498206,0.9796296,0.004391963
0.031810105,0.032359514,0.5406234,0.09192223,0.07794613,0.3215599,0.3960138,0.030248396
0.61960477,0.64050734,0.582254,0.46543503,0.41563687,0.6283574,0.983943,0.024506291
0.24958739,0.76500094,0.17178917,0.021097265,0.4556022,0.006505302,0.04911324,0.046206117
0.91204405,0.87320954,0.95635897,0.4871327,0.665582,0.6869875,0.9924642,0.011699823
0.62646043,0.044360112,0.88763493,0.6621722,0.026538974,0.77897686,0.7694745,0.09665732
0.001794869,0.01879847,0.006365552,0.0011908931,0.0005353339,0.024917955,0.00547995,0.0014310061
0.01249683,0.17465115,0.031241802,0.004970372,0.0048714653,0.0010420941,0.2658181,0.008521542
0.011662367,0.21762243,0.020859897,0.011830249,0.17886272,0.016681848,0.11034543,0.009629445
0.16331576,0.010406015,0.009056389,0.02610605,0.02645497,0.080244355,0.1546304,0.023665534
0.042943694,0.09728722,0.011120864,0.13737616,0.27280092,0.0065385993,0.01067529,0.10739578
0.016765993,0.57493126,0.60165536,0.005268811,0.18204387,0.17218195,0.11733138,0.013936661
0.10921999,0.93805045,0.8322834,0.23545198,0.6533016,0.94842416,0.9569913,0.8675607
0.9260276,0.8954794,0.90622914,0.31552213,0.9473054,0.7896971,0.47827017,0.6678233
0.09870777,0.014374085,0.0980951,0.06581133,0.0023134549,0.034844812,0.0047322414,0.014381822
0.079747744,0.08352542,0.008022457,0.029011374,0.028578894,0.15109229,0.6604915,0.77848935
0.8578023,0.7742342,0.8192464,0.4712411,0.00208861,0.007640615,0.58131325,0.62698084
0.19561948,0.89509153,0.02487433,0.89317524,0.758125,0.84510136,0.009965695,0.20482382
0.007012038,0.0038120123,0.003202812,0.014016227,0.0027484074,0.008444269,0.005528465,0.022207119
0.10008212,0.0317109,0.03011151,0.43941924,0.8064918,0.08027007,0.35070178,0.72567564
0.1200143,0.06982241,0.5884603,0.63767916,0.12972894,0.00381999,0.012479159,0.914313
0.033302467,0.005465292,0.17579469,0.2233591,0.2059993,0.07982888,0.0100042485,0.6870988
0.078399196,0.36353362,0.008388759,0.9252106,0.2789294,0.911651,0.20475478,0.6442535
0.066896975,0.4910419,0.04568595,0.11616907,0.032630336,0.3460028,0.19202204,0.03085858
0.008334722,0.0017907354,0.0011154079,0.0033787745,0.0032031366,0.0450954,0.0055387067,0.0053013368
0.081965595,0.04791741,0.16796117,0.8568425,0.18168193,0.47082204,0.027729854,0.028189573
0.0021548162,0.006336895,0.001643052,0.006432075,0.005189597,0.100553095,0.014836918,0.012273218
0.36717972,0.88774407,0.7961328,0.6140687,0.21953647,0.45547056,0.25752628,0.7851704
0.06263622,0.96561927,0.7009826,0.013372311,0.068787426,0.016255433,0.9758292,0.03016522
0.30534244,0.20832595,0.12780283,0.29092482,0.00019600615,0.04116149,0.04384056,0.011506213
0.9527609,0.9322727,0.98886335,0.18577147,0.02958951,0.7329297,0.823532,0.47028282
0.09849148,0.04383876,0.049522914,0.23428243,0.16296946,0.14566961,0.05382527,0.36109057
0.025642939,0.013215725,0.1398991,0.16192925,0.13824016,0.11191491,0.08126589,0.5394017
0.0059465882,0.07564043,0.010595073,0.19963767,0.01748019,0.72763157,0.052429873,0.019486964
0.0140557345,0.0047965394,0.0013315945,0.00959186,0.0024327834,0.005275873,0.009852512,0.0023979808
0.003837969,0.058513515,0.006149121,0.6509026,0.47452193,0.01972376,0.008681574,0.37824607
0.40904263,0.10050469,0.33813298,0.16617328,0.002655675,0.07503443,0.008535025,0.007978425
0.07715232,0.014832339,0.6389776,0.52792585,0.021551521,0.027957523,0.031005258,0.18435238
0.010171866,0.3166358,0.10138602,0.00090335123,0.00085215725,0.0013450825,0.018195473,0.0077733765
0.02976556,0.02956151,0.018519573,0.01642565,0.12621132,0.11134493,0.021537669,0.0068455148
0.84611005,0.95783085,0.09137192,0.85136676,0.8579911,0.75229996,0.74617994,0.9444885
0.06759628,0.014453639,0.6101326,0.60783696,0.07544721,0.05556917,0.014317375,0.36021736
0.007095844,0.14324655,0.06073003,0.0011044961,0.039504714,0.85475916,0.87970626,0.0018556904
0.01700655,0.05966858,0.5709887,0.011256018,0.00065816246,0.007578288,0.31647366,0.011941256
0.0014391389,0.008110656,0.0025692766,0.004580171,0.0043294397,0.00426324,0.018244311,0.017983371
0.0015309193,0.0020716952,0.0010612346,0.005992534,0.004315565,0.009804945,0.0027062201,0.015609879
0.33762518,0.056381837,0.6126558,0.8261017,0.15008877,0.6745717,0.34472248,0.89407796
0.029305022,0.5124962,0.008854831,0.11830791,0.018199297,0.117057495,0.930865,0.035675287
0.0015309193,0.0020716952,0.0010612346,0.005992534,0.0036595126,0.009804945,0.0027062201,0.015609879
0.6412477,0.6356134,0.027046705,0.9992029,0.9929333,0.965905,0.86573815,0.9947417
0.8445575,0.6221785,0.7899661,0.92944056,0.02458006,0.39342433,0.07578487,0.7847416
0.012816448,0.0045281416,0.004521848,0.009099047,0.3490861,0.010182515,0.004161766,0.12074476
0.8710634,0.30689895,0.018374652,0.6448292,0.12965377,0.019345747,0.1679732,0.779732
0.14441729,0.07713575,0.0046092137,0.2277361,0.7693245,0.9446171,0.95949,0.70119303
0.025730502,0.3472315,0.123062074,0.06327642,0.7178288,0.2483899,0.3963696,0.22662666
0.9735232,0.9275143,0.047122158,0.5594385,0.93097353,0.91895056,0.7024669,0.9913845
0.4988214,0.5157275,0.60686576,0.13412108,0.20555815,0.035138346,0.8589524,0.80779415
0.67847896,0.39186847,0.29560754,0.5496389,0.1235206,0.4949488,0.6280984,0.03905514
0.0035092714,0.034077454,0.017304813,0.0036016724,0.21806233,0.07243275,0.06374706,0.00228823
0.69529295,0.9853859,0.17003822,0.5822088,0.9121152,0.01092983,0.022902299,0.9733087
0.04586135,0.12414649,0.09192579,0.027196681,0.013376528,0.013583786,0.02498798,0.038694475
0.9781073,0.399077,0.9704789,0.99817824,0.992082,0.64198095,0.655617,0.9853778
0.27205944,0.7338393,0.07411727,0.021628805,0.03411748,0.094871424,0.0033476732,0.034173936
0.32718644,0.4462974,0.24452277,0.012230338,0.015211712,0.009547786,0.0370538,0.004419771
0.42884502,0.86066204,0.7393236,0.9721577,0.3313605,0.06358833,0.040939476,0.8886424
0.82553667,0.46936283,0.7915446,0.98372847,0.6395252,0.041217927,0.0082803015,0.64662075
0.07035668,0.50842386,0.26696765,0.0021952153,0.009529513,0.010414347,0.020901477,0.18554646
0.56929725,0.0643014,0.020962773,0.021087341,0.011489379,0.12899967,0.04572863,0.012490041
0.24326223,0.01689465,0.066339366,0.11640257,0.041437615,0.09173703,0.04559663,0.006944831
0.05323439,0.9650481,0.30227393,0.05376139,0.94284934,0.84148777,0.9524181,0.04869136
0.00849668,0.022621581,0.23661913,0.029718466,0.2558155,0.13779427,0.38611323,0.01764648
0.90686077,0.28909847,0.76525664,0.96336395,0.5083532,0.04288292,0.019639876,0.969821
0.98444116,0.98904294,0.8065604,0.5753623,0.86073333,0.047818255,0.7543074,0.4871929
0.14980091,0.22425693,0.044689074,0.6415783,0.7343202,0.6099365,0.24976419,0.992266
0.42941284,0.7526648,0.62156934,0.008369424,0.00983032,0.003188387,0.14424281,0.0030483815
0.08885504,0.4579551,0.73873746,0.7039227,0.36250824,0.19686681,0.19819121,0.9501265
0.9381396,0.016071018,0.56354094,0.050085254,0.008778603,0.029530793,0.21324272,0.7961738
0.0041315425,0.0014640214,0.0015796934,0.008028656,0.0042632925,0.01365575,0.0032678405,0.035093997
0.011652468,0.6310967,0.38484126,0.0051510003,0.0091101285,0.010736424,0.14162658,0.262878
0.09083231,0.015837273,0.11176624,0.0048008664,0.007674781,0.006134905,0.03750731,0.030925497
0.05259428,0.030764602,0.0066968785,0.30809015,0.0968627,0.19130357,0.038366977,0.15376283
0.11433743,0.6521398,0.1234265,0.84577084,0.3762658,0.50587744,0.072832994,0.08984506
0.3938095,0.99007905,0.7400494,0.59541494,0.91159564,0.99502784,0.57175505,0.9844563
0.16628487,0.5206334,0.5455582,0.10260836,0.11781523,0.07317502,0.3201494,0.045938134
0.12369509,0.17270851,0.006582499,0.5796844,0.63287854,0.47309542,0.16077092,0.9144604
0.91389185,0.49040127,0.59851664,0.20685804,0.82913625,0.26232696,0.20173694,0.24404563
0.099515095,0.75920266,0.72781265,0.9765539,0.43695524,0.7160961,0.012586311,0.36302108
0.105915524,0.4042207,0.29792598,0.59447896,0.85720927,0.36992836,0.1601396,0.9117656
0.35592768,0.019203614,0.19665128,0.004568503,0.005364754,0.003139732,0.8635029,0.0031503472
0.031752188,0.14248152,0.0752755,0.0013312637,0.0026641125,0.011584715,0.019857675,0.0051333173
0.016970364,0.74823445,0.03937889,0.22290598,0.010281894,0.09065019,0.50926286,0.7536918
0.02010667,0.03824706,0.008233419,0.004837052,0.0024799095,0.008528252,0.023795636,0.004053616
0.010336207,0.07658558,0.0027077843,0.009216661,0.28016675,0.024162967,0.0019695002,0.22402893
0.008571709,0.2756857,0.011190397,0.3494299,0.84126896,0.48863864,0.013314569,0.48723963
0.9535893,0.45512435,0.8363407,0.8239863,0.03922729,0.8371505,0.8924673,0.86087173
0.60285777,0.561039,0.543997,0.6434155,0.026339585,0.94094443,0.9714072,0.45799655
0.38765574,0.1778211,0.61815745,0.5793348,0.18020225,0.07606047,0.04474077,0.85151404
0.73203224,0.017459646,0.5734765,0.94790214,0.5010693,0.9481086,0.9412546,0.73128104
0.6922271,0.94837636,0.7561726,0.353339,0.006759566,0.58558595,0.697337,0.020038169
0.20636036,0.52996564,0.22133376,0.4489416,0.09850565,0.15684207,0.5128901,0.6734072
0.3682145,0.09438404,0.42110327,0.021797875,0.000749903,0.0022116126,0.007980672,0.012085824
0.008082047,0.0041119205,0.1099368,0.004572208,0.0017000085,0.0095950775,0.3840585,0.0016552228
0.043017402,0.0017805005,0.0005719971,0.00841829,0.0012177431,0.11677287,0.009859706,0.004993383
0.051448464,0.7495897,0.016674928,0.3652583,0.048484948,0.5267241,0.0379984,0.3448585
0.45081535,0.031041823,0.48495275,0.2205344,0.0010096917,0.019655863,0.11629389,0.011729025
0.0017043411,0.0077133356,0.0056615053,0.0026447629,0.009461206,0.021966204,0.029799158,0.0016983608
0.19381244,0.28759795,0.4600099,0.009319297,0.03175388,0.025814166,0.8751019,0.06902995
0.049642637,0.18289769,0.01522095,0.021132866,0.015708921,0.029041324,0.019737935,0.08140018
0.39025977,0.40932292,0.1778032,0.032402087,0.4144895,0.007386134,0.119293265,0.07891002
0.098617725,0.056911923,0.018459003,0.16708787,0.072879374,0.16636893,0.04183695,0.008931904
0.46622488,0.36759734,0.063854896,0.06382471,0.42610985,0.12728636,0.58542436,0.010120227
0.0015309193,0.0020716952,0.0009860797,0.0038103051,0.006458993,0.0039189816,0.0027062201,0.016713517
0.8967965,0.9618508,0.20509507,0.06335623,0.122289374,0.04225967,0.764112,0.00019101104
0.01995719,0.09627491,0.0062259347,0.28823733,0.15807569,0.73398244,0.411988,0.6025406
0.3820385,0.30161065,0.03732939,0.5828314,0.03244821,0.25183755,0.031373017,0.6620282
0.2663754,0.057844907,0.094557524,0.66680866,0.059078474,0.01597116,0.024741385,0.8649514
0.010168021,0.01928706,0.025762774,0.058541205,0.1256738,0.0035198724,0.010176394,0.049556635
0.007161151,0.0573388,0.017072583,0.024856219,0.04450712,0.01506548,0.020073842,0.18579616
0.005323184,0.32522556,0.0047947983,0.82725865,0.73700905,0.030393003,0.053856753,0.31206575
0.032972343,0.005555215,0.04590051,0.012706803,0.26254672,0.027731612,0.012499554,0.17750649
0.033594437,0.0059528123,0.0033899588,0.009786741,0.1945412,0.2799057,0.0032631007,0.26015785
0.20200922,0.10518767,0.025744122,0.9134608,0.4386503,0.83764595,0.0073998505,0.22852455
0.012098431,0.0065357224,0.17085876,0.038262427,0.6828533,0.0071958685,0.0025572474,0.8657072
0.96663374,0.96526104,0.036332224,0.639004,0.92251116,0.24081673,0.59402937,0.5542026
0.4090941,0.76603407,0.73747766,0.45046607,0.018806456,0.35500762,0.19893453,0.9251291
0.01105351,0.003130138,0.00274918,0.005992534,0.0042866855,0.008323179,0.015467546,0.021778297
0.8308635,0.06309875,0.11471439,0.04725507,0.022271592,0.03978391,0.00824652,0.77583593
0.008148549,0.0039648414,0.0032133716,0.008485668,0.004329742,0.016441135,0.0056754486,0.039566983
0.2825944,0.4981364,0.9015788,0.3361887,0.004230045,0.7505546,0.40964487,0.016346874
0.0073233056,0.0024364823,0.0017211804,0.0029038521,0.0019000102,0.054011542,0.0061342856,0.0048952955
0.038943533,0.0034160872,0.00825986,0.0076342984,0.051047396,0.1752067,0.11611839,0.01365311
0.8882744,0.93344915,0.064204186,0.93137014,0.9065427,0.656921,0.98300296,0.37255988
0.015342079,0.022198228,0.06889711,0.00594214,0.004246067,0.5314455,0.07865316,0.036610447
0.19798942,0.22821072,0.03090563,0.009405643,0.0058584274,0.21076913,0.018291363,0.09546169
0.0023770188,0.17589895,0.0049521807,0.5355422,0.059435073,0.027006537,0.0068309195,0.16348596
0.4660781,0.037461825,0.27432358,0.38467628,0.8785854,0.09589105,0.23817562,0.44830042
0.009536218,0.009249498,0.008641718,0.0223045,0.60900205,0.023184372,0.021367492,0.0036513382
0.0067610163,0.007937348,0.0059517175,0.005595486,0.0014840432,0.03551848,0.0028010574,0.002013443
0.10522382,0.017376551,0.04271976,0.29359573,0.02955904,0.086413234,0.0092621045,0.03262124
0.50045663,0.032774206,0.13882166,0.30690616,0.60402554,0.048298676,0.08635767,0.19550034
0.027699627,0.14134383,0.004240671,0.003629616,0.6370209,0.2971643,0.16576687,0.003426538
0.020931792,0.0058895582,0.005698078,0.07750163,0.015708921,0.009547245,0.0119071985,0.105779275
0.019588973,0.00394135,0.0034655915,0.0086856205,0.019564752,0.06728129,0.09078127,0.0022047039
0.0029730417,0.0031620553,0.0016002496,0.022123586,0.008040038,0.09669734,0.0029797817,0.03583442
0.010132272,0.09633341,0.042196326,0.06246749,0.54509836,0.083781555,0.048963852,0.13130638
0.17193705,0.29253438,0.009867898,0.5026378,0.008258036,0.081415676,0.14189519,0.010258566
0.14056115,0.14773668,0.067590974,0.010424111,0.27287263,0.031709854,0.0953725,0.17001423
0.13033883,0.023678208,0.6715295,0.014801203,0.002276436,0.0024681133,0.10502986,0.0069471793
0.57295924,0.21032862,0.63970226,0.14293282,0.019814305,0.048049126,0.10430571,0.03665287
0.73505485,0.33269233,0.9818939,0.7554069,0.055698827,0.99581677,0.98965293,0.85941255
0.98388404,0.075758375,0.85637075,0.4669813,0.11476127,0.054589037,0.03982434,0.3407727
0.98898846,0.031774197,0.4427236,0.33317786,0.37312028,0.14894296,0.9121067,0.21801476
0.16830315,0.709427,0.051283702,0.8959247,0.06930001,0.8986619,0.71483135,0.35797828
0.5490001,0.59976834,0.97726715,0.020763129,0.5186942,0.30249113,0.6779439,0.013957331
0.06658212,0.013402493,0.4149335,0.10725268,0.077955924,0.00346332,0.1395262,0.015300311
0.016008517,0.51111895,0.053536337,0.010637877,0.0024987713,0.06920015,0.057424884,0.006453454
0.024048578,0.0124207325,0.011201678,0.81195694,0.18393548,0.49995983,0.082393445,0.38680482
0.9845048,0.14102183,0.24493825,0.40750328,0.68166673,0.1096401,0.8251962,0.7972764
0.015915956,0.016846264,0.0025921306,0.58429617,0.4001405,0.4405507,0.040854163,0.94033265
0.62978566,0.981585,0.505894,0.012017532,0.077921055,0.60616547,0.9887742,0.01237173
0.008933833,0.001992192,0.0009860797,0.012710692,0.005863412,0.061379805,0.0034239208,0.0036706496
0.0057078204,0.5577549,0.002161899,0.122738846,0.05560743,0.016568966,0.008604168,0.04444179
0.016632048,0.008634801,0.012468123,0.003212075,0.0017062657,0.0035001424,0.034016866,0.0032088205
0.8283839,0.19868435,0.46070102,0.523501,0.9393866,0.32081515,0.3704675,0.57536274
0.94685787,0.7065674,0.99429905,0.98617375,0.84736943,0.049279407,0.3974366,0.45300612
0.86272705,0.28916532,0.014526006,0.9475246,0.48493835,0.9024909,0.84313685,0.99424744
0.12805079,0.22754212,0.29863822,0.008988287,0.013390765,0.0069221174,0.014436939,0.37926742
0.20878153,0.042069826,0.23115043,0.005302478,0.015379328,0.044719458,0.51035583,0.0025762378
0.19123824,0.89786345,0.15019259,0.05884327,0.028201437,0.064491734,0.099072516,0.81970197
0.060538363,0.007616855,0.01720856,0.3021927,0.871564,0.24813956,0.037234336,0.89645755
0.029048303,0.036705673,0.012391509,0.27105653,0.0066803345,0.026526134,0.008715713,0.27585337
0.016646648,0.02056481,0.011680607,0.009543066,0.09760957,0.08715271,0.023653742,0.014482208
0.63754934,0.9564188,0.79387546,0.9127502,0.922747,0.97565424,0.8948069,0.7789439
0.50520706,0.14948764,0.87627107,0.7425421,0.9039758,0.4843182,0.94250107,0.9791445
0.023804964,0.05177895,0.10948424,0.10829809,0.27140427,0.040946364,0.009095062,0.01414775
0.023378465,0.022050887,0.029315358,0.39429432,0.45630366,0.09687681,0.047625802,0.571531
0.02411803,0.10869714,0.021908492,0.017484408,0.0015080422,0.014901492,0.07591928,0.0031385631
0.05019089,0.13001752,0.02559033,0.07532413,0.009763008,0.009600262,0.025357094,0.0029093
0.00981622,0.011721036,0.080659024,0.00872719,0.0022060522,0.010607262,0.04004523,0.005409878
0.14839314,0.0012848501,0.0010179984,0.007930791,0.0010842631,0.35194382,0.006913234,0.0041254
0.025024025,0.034665696,0.051933154,0.010406001,0.0069173006,0.007484317,0.020808686,0.0064552426
0.019189836,0.16384475,0.0153095815,0.30353704,0.016102564,0.031798307,0.043362524,0.15659215
0.21255748,0.006023939,0.01057398,0.085788414,0.1283877,0.1517037,0.10130859,0.26671547
0.024420654,0.02137189,0.008762183,0.13014229,0.009513221,0.019550959,0.022486895,0.009912827
0.31414393,0.7310048,0.4243559,0.3828223,0.011472436,0.019417355,0.040412612,0.009002931
0.048420392,0.091469504,0.21387957,0.018903533,0.07919282,0.009503085,0.14166555,0.0077034584
0.017947804,0.011617226,0.04868895,0.08787017,0.12821023,0.09768156,0.026234696,0.23734127
0.15342775,0.13555552,0.015977418,0.07051814,0.03330365,0.0017574338,0.64182615,0.08782682
0.022658164,0.04946867,0.028187333,0.25008518,0.58308023,0.5667974,0.75766337,0.8160177
0.59312516,0.037691884,0.8964788,0.067598514,0.83861595,0.51391166,0.69169736,0.4119608
0.052883428,0.0076983897,0.20423825,0.0023540424,0.0048469505,0.004219681,0.00989066,0.01030851
0.6572469,0.015951134,0.28505227,0.3185613,0.025120348,0.5273505,0.25082836,0.21219379
0.0005817791,0.0128648495,0.012997708,0.024421748,0.40193343,0.33730745,0.15146402,0.0018598153
0.034319278,0.27481392,0.018114392,0.6405549,0.05698563,0.8634897,0.21948725,0.5097035
0.39918026,0.09931047,0.2946732,0.5613823,0.016392842,0.8704148,0.3360048,0.9761756
0.025148436,0.03463269,0.007297581,0.009757229,0.012943786,0.013060707,0.011424493,0.005094194
0.9362409,0.925534,0.5391793,0.015629089,0.005612114,0.39147985,0.8634832,0.00030183833
0.0052382774,0.099041045,0.0081603695,0.081244946,0.20883074,0.005013295,0.0031052995,0.48171815
0.020852871,0.094650485,0.15594445,0.0013349048,0.03187643,0.24710427,0.883525,0.0034414416
0.16151951,0.5663789,0.006539928,0.89152133,0.9249188,0.5179045,0.12777193,0.6078678
0.02404329,0.12188073,0.013245134,0.02048378,0.009797426,0.100395724,0.33337048,0.6476457
0.017279807,0.0058673043,0.0048500793,0.009446519,0.0039398284,0.01054117,0.12655781,0.035447955
0.005423946,0.1914833,0.2677637,0.0032341753,0.016839331,0.10761901,0.0074804965,0.008202867
0.044908058,0.018521883,0.0024102896,0.016450869,0.0012526936,0.06270697,0.049694803,0.060637772
0.675868,0.61690754,0.85647815,0.32694632,0.19901715,0.017148003,0.018860672,0.015319116
0.02673168,0.008993649,0.008287968,0.040137533,0.04189624,0.006573659,0.04003738,0.021021178
0.0091828415,0.8971657,0.6541335,0.013969589,0.9364368,0.57413155,0.97917926,0.032859012
0.21707383,0.04730924,0.112931505,0.10775535,0.0090891505,0.22423543,0.01733511,0.005730195
0.056327727,0.029734744,0.03516257,0.07782971,0.01547425,0.003962195,0.0068563446,0.78829217
0.013567777,0.006895242,0.011575879,0.00043945693,0.000395877,0.0011343505,0.1038262,0.0010929613
0.6572832,0.92282736,0.6991434,0.99617493,0.8950308,0.99265975,0.97383106,0.054993406
0.62441486,0.47086295,0.56242627,0.091755256,0.0011421803,0.0060689966,0.018267147,0.0071232156
0.019588973,0.00394135,0.0034655915,0.0049631777,0.009618774,0.14712407,0.09078127,0.013313066
0.0034270154,0.006902439,0.027109813,0.051796183,0.002139972,0.12819116,0.073244825,0.004277764
0.43233335,0.953312,0.5086414,0.008726472,0.049675174,0.780855,0.9725647,0.0078273155
0.5930698,0.87359756,0.028986882,0.7833573,0.45283046,0.18425441,0.86831695,0.029481094
0.9152162,0.6484685,0.8963115,0.08404549,0.31958386,0.058630716,0.47945356,0.009085785
0.0025612204,0.0029442806,0.0033494397,0.009664693,0.09909499,0.0039234683,0.00828758,0.018511392
0.030438008,0.13720955,0.0156486,0.025126088,0.0030632392,0.0054308465,0.0288966,0.012618091
0.10011014,0.7813235,0.6188879,0.044470236,0.4210381,0.03110962,0.19373493,0.0055367765
0.0023595933,0.0021562767,0.0010612346,0.007272638,0.010040641,0.031961977,0.0019866007,0.010668111
0.045298357,0.46825925,0.5677725,0.008274031,0.28139815,0.016328873,0.8906231,0.013198535
0.07734494,0.9492614,0.4004451,0.011724798,0.6533489,0.66760856,0.53781563,0.0340385
0.008350576,0.085609265,0.0063491054,0.0034694686,0.0023342853,0.002951413,0.025311617,0.0064552426
0.008251591,0.0046616676,0.008683888,0.01854099,0.015708921,0.002843691,0.026235145,0.09730398
0.0151410485,0.022674583,0.024836663,0.4437373,0.055005696,0.13961147,0.006263411,0.115304574
0.027056616,0.57640964,0.4317225,0.48283383,0.98696727,0.22093648,0.80067766,0.9631414
0.101130925,0.0321424,0.11521783,0.45334134,0.96004915,0.29549885,0.15537727,0.98337126
